document,term,count
4075,journey,1
4075,lost,1
4076,easiest,1
4076,forest,1
4076,get,1
4076,looked,1
4076,place,1
4078,big,1
4078,discovered,1
4078,finally,1
4078,lead,1
4078,scarecrow,1
4078,the,1
4078,tree,1
4079,branches,1
4079,party,1
4079,pass,1
4079,room,1
4079,widespreading,1
4080,came,1
4080,forward,1
4080,just,1
4080,tree,1
4080,underneath,1
4080,walked,1
4081,around,1
4081,bent,1
4081,branches,1
4081,first,1
4081,twined,1
4082,among,1
4082,flung,1
4082,ground,1
4082,headlong,1
4082,minute,1
4082,next,1
4082,raised,1
4083,fellow,1
4083,travelers,1
4085,hurt,1
4085,looked,1
4085,scarecrow,1
4085,surprised,1
4085,this,1
4086,dizzy,1
4086,dorothy,1
4086,picked,1
4086,rather,1
4088,another,1
4088,called,1
4088,here,1
4088,lion,1
4088,space,1
4088,trees,1
4090,doesnt,1
4090,first,1
4090,hurt,1
4090,let,1
4090,said,1
4090,scarecrow,1
4090,try,1
4091,another,1
4091,get,1
4091,spoke,1
4091,thrown,1
4091,tree,1
4091,walked,1
4092,back,1
4092,branches,1
4092,immediately,1
4092,seized,1
4092,tossed,1
4094,dorothy,1
4094,exclaimed,1
4094,shall,1
4094,strange,1
4094,this,1
4094,what,1
4096,fight,1
4096,made,1
4096,minds,1
4096,seem,1
4096,stop,1
4096,the,1
4096,trees,1
4097,journey,1
4097,lion,1
4097,remarked,1
4099,believe,1
4099,said,1
4099,shouldering,1
4099,try,1
4099,will,1
4099,woodman,1
4100,axe,1
4100,first,1
4100,handled,1
4100,marched,1
4100,scarecrow,1
4100,tree,1
4101,bent,1
4101,big,1
4101,branch,1
4101,chopped,1
4101,roughly,1
4101,seize,1
4101,when,1
4101,woodman,1
4102,began,1
4102,cut,1
4102,fiercely,1
4102,tree,1
4102,two,1
4103,branches,1
4103,pain,1
4103,passed,1
4103,shaking,1
4103,tin,1
4103,woodman,1
4104,safely,1
4106,come,1
4106,forward,1
4106,others,1
4106,quick,1
4106,ran,1
4106,shouted,1
4106,they,1
4107,caught,1
4107,except,1
4107,injury,1
4107,passed,1
4107,toto,1
4107,tree,1
4107,without,1
4108,branch,1
4108,but,1
4108,howled,1
4108,promptly,1
4108,shaken,1
4108,small,1
4108,woodman,1
4109,branch,1
4109,chopped,1
4109,dog,1
4109,free,1
4109,little,1
4109,set,1
4111,back,1
4111,forest,1
4111,keep,1
4111,nothing,1
4111,the,1
4111,trees,1
4112,bend,1
4112,first,1
4112,made,1
4112,minds,1
4112,row,1
4112,trees,1
4113,branches,1
4113,policemen,1
4113,probably,1
4114,forest,1
4114,given,1
4114,keep,1
4114,order,1
4114,power,1
4114,strangers,1
4114,wonderful,1
4117,came,1
4117,ease,1
4117,four,1
4117,the,1
4117,travelers,1
4117,trees,1
4117,walked,1
4118,edge,1
4118,farther,1
4118,found,1
4118,surprise,1
4118,then,1
4118,wood,1
4119,china,1
4119,high,1
4119,made,1
4119,seemed,1
4119,wall,1
4119,white,1
4120,dish,1
4120,heads,1
4120,higher,1
4120,like,1
4120,smooth,1
4120,surface,1
4122,asked,1
4122,dorothy,1
4122,now,1
4122,shall,1
4122,what,1
4124,certainly,1
4124,ladder,1
4124,make,1
4124,must,1
4124,said,1
4124,tin,1
4124,will,1
4124,woodman,1
4125,climb,1
4125,wall,1
4130,china,1
4130,country,1
4130,dainty,1
4130,the,1
4133,found,1
4133,ladder,1
4133,making,1
4133,while,1
4133,wood,1
4133,woodman,1
4134,dorothy,1
4134,forest,1
4134,lay,1
4134,long,1
4134,slept,1
4134,tired,1
4134,walk,1
4135,also,1
4135,beside,1
4135,curled,1
4135,lay,1
4135,lion,1
4135,sleep,1
4135,the,1
4135,toto,1
4137,said,1
4137,scarecrow,1
4137,the,1
4137,watched,1
4137,woodman,1
4137,worked,1
4139,made,1
4139,think,1
4139,wall,1
4141,brains,1
4141,replied,1
4141,rest,1
4141,wall,1
4141,worry,1
4142,climbed,1
4142,know,1
4142,shall,1
4142,when,1
4142,woodman,1
4143,side,1
4145,after,1
4145,clumsy,1
4145,finished,1
4145,ladder,1
4145,looked,1
4145,time,1
4145,tin,1
4146,answer,1
4146,purpose,1
4146,strong,1
4146,sure,1
4146,the,1
4146,woodman,1
4147,dorothy,1
4147,lion,1
4147,scarecrow,1
4147,told,1
4147,toto,1
4147,waked,1
4148,climbed,1
4148,first,1
4148,ladder,2
4148,ready,1
4148,scarecrow,1
4148,the,1
4149,awkward,1
4149,behind,1
4149,close,1
4149,dorothy,1
4149,follow,1
4149,keep,1
4150,falling,1
4150,got,1
4150,head,1
4150,top,1
4150,wall,1
4150,when,1
4151,said,1
4151,scarecrow,1
4153,dorothy,1
4153,exclaimed,1
4155,climbed,1
4155,farther,1
4155,sat,1
4155,scarecrow,1
4155,top,1
4156,cried,1
4156,dorothy,1
4156,head,1
4156,just,1
4156,put,1
4156,wall,1
4157,done,1
4157,scarecrow,1
4159,bark,1
4159,began,1
4159,came,1
4159,dorothy,1
4159,immediately,1
4159,made,1
4159,then,1
4159,toto,1
4160,still,1
4162,came,1
4162,climbed,1
4162,ladder,1
4162,last,1
4162,lion,1
4162,next,1
4162,the,1
4162,tin,1
4162,woodman,1
4163,cried,1
4163,looked,1
4163,soon,1
4163,wall,1
4164,looked,1
4164,row,1
4164,sitting,1
4164,top,1
4164,wall,1
4164,when,1
4165,saw,1
4165,sight,1
4165,strange,1
4167,before,1
4167,country,1
4167,floor,1
4167,great,1
4167,smooth,1
4167,stretch,1
4168,around,1
4168,big,1
4168,bottom,1
4168,platter,1
4168,scattered,1
4168,shining,1
4168,white,1
4169,brightest,1
4169,china,1
4169,entirely,1
4169,houses,1
4169,made,1
4169,many,1
4169,painted,1
4170,biggest,1
4170,colors,1
4170,houses,1
4170,quite,1
4170,reaching,1
4170,small,1
4170,these,1
4171,also,1
4171,barns,1
4171,dorothys,1
4171,high,1
4171,little,1
4171,pretty,1
4171,there,1
4171,waist,1
4172,around,1
4172,china,1
4172,cows,1
4172,fences,1
4172,horses,1
4172,many,1
4172,sheep,1
4173,chickens,1
4173,china,1
4173,groups,1
4173,made,1
4173,pigs,1
4173,standing,1
4175,but,1
4175,lived,1
4175,people,1
4175,queer,1
4175,strangest,1
4176,brightly,1
4176,colored,1
4176,country,1
4176,milkmaids,1
4176,shepherdesses,1
4176,there,1
4177,bodices,1
4177,golden,1
4177,gowns,1
4177,princesses,1
4177,spots,1
4178,dressed,1
4178,frocks,1
4178,gold,1
4178,gorgeous,1
4178,purple,1
4178,shepherds,1
4178,silver,1
4179,blue,1
4179,breeches,1
4179,knee,1
4179,pink,1
4179,stripes,1
4179,yellow,1
4180,buckles,1
4180,crowns,1
4180,golden,1
4180,jeweled,1
4180,princes,1
4180,shoes,1
4180,upon,1
4181,clowns,1
4181,doublets,1
4181,ermine,1
4181,funny,1
4181,heads,1
4181,robes,1
4181,satin,1
4181,wearing,1
4182,cheeks,1
4182,gowns,1
4182,red,1
4182,round,1
4182,ruffled,1
4182,spots,1
4182,tall,1
4182,upon,1
4183,and,1
4183,caps,1
4183,made,1
4183,people,1
4183,pointed,1
4183,strangest,1
4184,china,1
4184,clothes,1
4184,even,1
4184,small,1
4184,tallest,1
4185,dorothys,1
4185,higher,1
4185,knee,1
4187,except,1
4187,first,1
4187,little,1
4187,look,1
4187,much,1
4187,one,2
4187,travelers,1
4188,came,1
4188,china,1
4188,dog,1
4188,extralarge,1
4188,head,1
4188,purple,1
4188,wall,1
4189,afterwards,1
4189,away,1
4189,barked,1
4189,running,1
4189,tiny,1
4189,voice,1
4191,asked,1
4191,dorothy,1
4191,get,1
4191,how,1
4191,shall,1
4193,found,1
4193,heavy,1
4193,ladder,1
4193,pull,1
4193,they,1
4194,fell,1
4194,jumped,1
4194,others,1
4194,scarecrow,1
4194,upon,1
4194,wall,1
4195,course,1
4195,feet,1
4195,floor,1
4195,hard,1
4195,hurt,1
4195,pains,1
4195,took,1
4196,feet,1
4196,get,1
4196,head,1
4196,light,1
4196,pins,1
4196,when,1
4197,body,1
4197,picked,1
4197,quite,1
4197,safely,1
4197,scarecrow,1
4197,whose,1
4198,flattened,1
4198,patted,1
4198,shape,1
4198,straw,1
4200,cross,1
4200,get,1
4200,must,1
4200,order,1
4200,place,1
4200,side,1
4200,strange,1
4201,dorothy,1
4201,except,1
4201,said,1
4201,unwise,1
4201,way,1
4202,due,1
4202,south,1
4204,began,1
4204,china,1
4204,country,1
4204,people,1
4204,they,1
4204,walking,1
4205,came,1
4205,china,2
4205,cow,1
4205,first,1
4205,milking,1
4205,milkmaid,1
4205,thing,1
4206,cow,1
4206,drew,1
4206,gave,1
4206,kick,1
4206,kicked,1
4206,near,1
4206,stool,1
4206,suddenly,1
4207,china,1
4207,even,1
4207,fell,1
4207,milkmaid,1
4207,pail,1
4208,clatter,1
4208,great,1
4208,ground,1
4210,broken,1
4210,cow,1
4210,dorothy,1
4210,leg,1
4210,see,1
4210,shocked,1
4211,lying,1
4211,pail,1
4211,pieces,1
4211,poor,1
4211,several,1
4211,small,1
4212,elbow,1
4212,left,1
4212,milkmaid,1
4212,nick,1
4214,angrily,1
4214,cow,1
4214,cried,1
4214,done,1
4214,milkmaid,1
4214,see,1
4214,there,1
4215,broken,1
4215,leg,1
4215,menders,1
4215,must,1
4215,shop,1
4215,take,1
4216,coming,1
4216,frightening,1
4216,glued,1
4216,mean,1
4216,what,1
4217,cow,1
4219,dorothy,1
4219,forgive,1
4219,please,1
4219,returned,1
4219,sorry,1
4221,answer,1
4221,but,1
4221,make,1
4221,milkmaid,1
4221,much,1
4221,pretty,1
4221,she,1
4221,vexed,1
4222,animal,1
4222,away,1
4222,cow,1
4222,led,1
4222,leg,1
4222,limping,1
4222,picked,1
4222,poor,1
4222,sulkily,1
4223,cast,1
4223,left,1
4223,legs,1
4223,many,1
4223,milkmaid,1
4223,reproachful,1
4223,three,1
4224,clumsy,1
4224,glances,1
4224,holding,1
4224,nicked,1
4224,shoulder,1
4224,strangers,1
4225,close,1
4225,elbow,1
4225,side,1
4227,dorothy,1
4227,grieved,1
4227,mishap,1
4227,quite,1
4229,careful,1
4229,kindhearted,1
4229,must,1
4229,said,1
4229,woodman,1
4230,get,1
4230,hurt,1
4230,little,1
4230,may,1
4230,never,1
4230,people,1
4230,pretty,1
4230,will,1
4232,beautifully,1
4232,dorothy,1
4232,dressed,1
4232,farther,1
4232,little,1
4232,met,1
4232,young,1
4233,princess,1
4233,run,1
4233,saw,1
4233,short,1
4233,started,1
4233,stopped,1
4233,strangers,1
4234,away,1
4236,but,1
4236,dorothy,1
4236,princess,1
4236,ran,1
4236,see,1
4236,wanted,1
4237,china,1
4237,cried,1
4237,girl,1
4239,chase,2
4239,dont,2
4241,dorothy,1
4241,frightened,1
4241,little,1
4241,said,1
4241,she,1
4241,stopped,1
4241,voice,1
4242,why,1
4244,also,1
4244,answered,1
4244,away,1
4244,because,1
4244,distance,1
4244,princess,1
4244,safe,1
4244,stopping,1
4245,break,1
4245,fall,1
4245,may,1
4245,run,1
4247,asked,1
4247,but,1
4247,girl,1
4247,mended,1
4249,know,1
4249,mended,1
4249,never,1
4249,one,1
4249,pretty,1
4249,yes,1
4250,princess,1
4250,replied,1
4252,dorothy,1
4252,said,1
4252,suppose,1
4254,china,1
4254,clowns,1
4254,continued,1
4254,joker,1
4254,lady,1
4254,mister,1
4254,now,1
4254,one,1
4255,always,1
4255,broken,1
4255,head,1
4255,stand,1
4255,trying,1
4255,upon,1
4256,doesnt,1
4256,hundred,1
4256,look,1
4256,mended,1
4256,often,1
4256,places,1
4257,can,1
4257,comes,1
4257,here,1
4257,now,1
4257,pretty,1
4257,see,1
4259,came,1
4259,clown,1
4259,dorothy,1
4259,indeed,1
4259,jolly,1
4259,little,1
4259,toward,1
4259,walking,1
4260,clothes,1
4260,pretty,1
4260,red,1
4260,see,1
4260,spite,1
4260,yellow,1
4261,completely,1
4261,covered,1
4261,cracks,1
4261,every,1
4261,green,1
4261,running,1
4261,way,1
4262,many,1
4262,mended,1
4262,places,1
4262,plainly,1
4262,showing,1
4264,clown,1
4264,hands,1
4264,pockets,1
4264,puffing,1
4264,put,1
4264,the,1
4265,cheeks,1
4265,head,1
4265,nodding,1
4265,said,1
4265,saucily,1
4267,fair,1
4267,lady,1
4268,stare,1
4268,why,1
4269,joker,1
4269,mister,1
4269,old,1
4269,poor,1
4270,quite,1
4270,stiff,1
4270,youre,1
4271,and,1
4271,prim,1
4272,eaten,1
4272,poker,1
4272,youd,1
4275,cant,1
4275,princess,1
4275,quiet,1
4275,said,1
4275,see,1
4275,sir,1
4276,respect,1
4276,strangers,1
4276,treated,1
4278,clown,1
4278,declared,1
4278,expect,1
4278,immediately,1
4278,respect,1
4278,thats,1
4278,well,1
4279,head,1
4279,stood,1
4279,upon,1
4281,dont,1
4281,dorothy,1
4281,joker,1
4281,mind,1
4281,mister,1
4281,princess,1
4281,said,1
4282,considerably,1
4282,cracked,1
4282,foolish,1
4282,head,1
4282,makes,1
4284,bit,1
4284,but,1
4284,dont,1
4284,dorothy,1
4284,mind,1
4284,said,1
4285,beautiful,1
4285,continued,1
4285,dearly,1
4285,love,1
4285,sure,1
4286,aunt,1
4286,back,1
4286,carry,1
4286,ems,1
4286,kansas,1
4286,let,1
4286,stand,1
4286,wont,1
4287,basket,1
4287,carry,1
4287,mantel,1
4289,answered,1
4289,china,1
4289,make,1
4289,princess,1
4289,that,1
4289,unhappy,1
4289,you,1
4290,can,1
4290,contentedly,1
4290,country,1
4290,live,1
4290,move,1
4290,see,1
4290,talk,1
4291,around,1
4291,away,1
4291,but,1
4291,joints,1
4291,please,1
4291,taken,1
4291,whenever,1
4292,can,1
4292,look,1
4292,pretty,1
4292,stand,1
4292,stiffen,1
4292,straight,1
4293,course,1
4293,expected,1
4293,mantels,1
4294,cabinets,1
4294,drawingroom,1
4294,lives,1
4294,much,1
4294,pleasanter,1
4294,tables,1
4295,country,1
4297,dorothy,1
4297,exclaimed,1
4297,make,1
4297,unhappy,1
4297,world,1
4298,goodbye,1
4298,ill,1
4298,just,1
4298,say,1
4300,goodbye,1
4300,princess,1
4300,replied,1
4302,animals,1
4302,carefully,1
4302,china,1
4302,country,1
4302,little,1
4302,the,1
4302,they,1
4302,walked,1
4303,fearing,1
4303,people,1
4303,scampered,1
4303,strangers,1
4303,way,1
4304,break,1
4304,hour,1
4304,reached,1
4304,travelers,1
4305,another,1
4305,came,1
4305,china,1
4305,country,1
4305,side,1
4305,wall,1
4307,first,1
4307,high,1
4307,however,1
4307,standing,1
4307,upon,1
4308,back,1
4308,lion,1
4308,lions,1
4308,managed,1
4308,scramble,1
4308,then,1
4308,top,1
4309,gathered,1
4309,jumped,1
4309,just,1
4309,legs,1
4309,wall,1
4310,china,1
4310,church,1
4310,jumped,1
4310,smashed,1
4310,tail,1
4310,upset,1
4311,pieces,1
4313,bad,1
4313,dorothy,1
4313,lucky,1
4313,really,1
4313,said,1
4313,that,1
4313,think,1
4314,breaking,1
4314,cows,1
4314,harm,1
4314,leg,1
4314,little,1
4314,people,1
4315,brittle,1
4315,church,1
4315,they,1
4317,indeed,1
4317,made,1
4317,said,1
4317,scarecrow,1
4317,thankful,1
4317,they,1
4318,damaged,1
4318,easily,1
4318,straw,1
4318,there,1
4318,things,1
4318,worse,1
4319,scarecrow,1
4319,world,1
4324,beasts,1
4324,becomes,1
4324,king,1
4324,lion,1
4324,the,1
4327,after,1
4327,china,1
4327,climbing,1
4327,found,1
4327,travelers,1
4327,wall,1
4328,bogs,1
4328,country,1
4328,covered,1
4328,disagreeable,1
4328,full,1
4328,marshes,1
4329,difficult,1
4329,falling,1
4329,grass,1
4329,muddy,1
4329,rank,1
4329,tall,1
4329,walk,1
4329,without,1
4330,grass,1
4330,hid,1
4330,holes,1
4330,sight,1
4330,thick,1
4331,along,1
4331,carefully,1
4331,got,1
4331,however,1
4331,picking,1
4331,safely,1
4331,way,1
4332,but,1
4332,country,1
4332,ground,1
4332,reached,1
4332,seemed,1
4332,solid,1
4332,wilder,1
4333,ever,1
4333,long,1
4333,tiresome,1
4333,underbrush,1
4333,walk,1
4334,another,1
4334,bigger,1
4334,entered,1
4334,forest,1
4334,older,1
4334,trees,1
4335,ever,1
4335,seen,1
4337,declared,1
4337,delightful,1
4337,forest,1
4337,lion,1
4337,looking,1
4337,perfectly,1
4337,this,1
4338,around,1
4338,beautiful,1
4338,joy,1
4338,never,1
4338,place,1
4338,seen,1
4340,gloomy,1
4340,said,1
4340,scarecrow,1
4340,seems,1
4342,answered,1
4342,bit,1
4342,like,1
4342,lion,1
4342,live,1
4342,not,1
4343,dried,1
4343,feet,1
4343,leaves,1
4343,life,1
4343,see,1
4343,soft,1
4344,clings,1
4344,green,1
4344,moss,1
4344,old,1
4344,rich,1
4344,surely,1
4344,trees,1
4345,beast,1
4345,home,1
4345,pleasanter,1
4345,wild,1
4345,wish,1
4347,beasts,1
4347,dorothy,1
4347,forest,1
4347,now,1
4347,perhaps,1
4347,said,1
4347,wild,1
4349,lion,1
4349,returned,1
4349,see,1
4349,suppose,1
4352,became,1
4352,dark,1
4352,forest,1
4352,they,1
4352,walked,1
4353,dorothy,1
4353,farther,1
4353,lay,1
4353,lion,1
4353,sleep,1
4353,toto,1
4354,kept,1
4354,scarecrow,1
4354,usual,1
4354,watch,1
4354,woodman,1
4356,before,1
4356,came,1
4356,far,1
4356,gone,1
4356,morning,1
4356,started,1
4356,when,1
4357,animals,1
4357,growling,1
4357,heard,1
4357,low,1
4357,many,1
4357,rumble,1
4357,toto,1
4357,wild,1
4358,frightened,1
4358,little,1
4358,none,1
4358,others,1
4358,whimpered,1
4359,along,1
4359,came,1
4359,kept,1
4359,opening,1
4359,path,1
4359,welltrodden,1
4360,beasts,1
4360,every,1
4360,gathered,1
4360,hundreds,1
4360,variety,1
4360,wood,1
4361,bears,1
4361,elephants,1
4361,foxes,1
4361,there,1
4361,tigers,1
4361,wolves,1
4362,afraid,1
4362,dorothy,1
4362,history,1
4362,moment,1
4362,natural,1
4362,others,1
4363,animals,1
4363,but,1
4363,explained,1
4363,holding,1
4363,lion,1
4363,meeting,1
4364,great,1
4364,growling,1
4364,judged,1
4364,snarling,1
4364,trouble,1
4366,beasts,1
4366,caught,1
4366,several,1
4366,sight,1
4366,spoke,1
4367,assemblage,1
4367,biggest,1
4367,came,1
4367,great,1
4367,hushed,1
4367,magic,1
4367,the,1
4367,tigers,1
4368,bowed,1
4368,lion,1
4368,saying,1
4370,beasts,1
4370,come,1
4370,fight,1
4370,good,1
4370,king,1
4370,time,1
4370,welcome,1
4370,you,1
4371,animals,1
4371,bring,1
4371,enemy,1
4371,forest,1
4371,peace,1
4373,asked,1
4373,lion,1
4373,quietly,1
4373,trouble,1
4373,what,1
4375,answered,1
4375,enemy,1
4375,fierce,1
4375,threatened,1
4375,tiger,1
4376,come,1
4376,forest,1
4376,lately,1
4376,monster,1
4376,tremendous,1
4377,big,1
4377,body,1
4377,elephant,1
4377,great,1
4377,legs,1
4377,like,1
4377,long,1
4377,spider,1
4378,eight,1
4378,legs,1
4378,long,1
4378,monster,1
4378,tree,1
4378,trunk,1
4379,animal,1
4379,crawls,1
4379,drags,1
4379,forest,1
4379,leg,1
4379,seizes,1
4380,eats,1
4380,fly,1
4380,mouth,1
4380,not,1
4380,one,1
4380,spider,1
4381,alive,1
4381,called,1
4381,creature,1
4381,fierce,1
4381,safe,1
4382,among,1
4382,came,1
4382,care,1
4382,decide,1
4382,meeting,1
4382,take,1
4384,lion,1
4384,moment,1
4384,the,1
4384,thought,1
4386,are,1
4386,asked,1
4386,forest,1
4386,lions,1
4388,and,1
4388,eaten,1
4388,monster,1
4389,besides,1
4389,brave,1
4389,large,1
4389,nearly,1
4389,none,1
4391,bow,1
4391,end,1
4391,enemy,1
4391,obey,1
4391,put,1
4391,will,1
4392,forest,1
4392,inquired,1
4392,king,1
4392,lion,1
4394,beasts,1
4394,gladly,1
4394,returned,1
4394,tiger,1
4394,will,1
4395,mighty,1
4395,roar,1
4395,roared,1
4395,will,1
4397,asked,1
4397,great,1
4397,lion,1
4397,now,1
4397,spider,1
4397,where,1
4399,among,1
4399,oak,1
4399,pointing,1
4399,said,1
4399,tiger,1
4399,trees,1
4399,yonder,1
4400,forefoot,1
4402,care,1
4402,friends,1
4402,good,1
4402,lion,1
4402,mine,1
4402,said,1
4402,take,1
4402,will,1
4403,fight,1
4403,monster,1
4405,away,1
4405,bade,1
4405,battle,1
4405,comrades,1
4405,goodbye,1
4405,marched,1
4405,proudly,1
4406,enemy,1
4408,asleep,1
4408,found,1
4408,great,1
4408,lion,1
4408,lying,1
4408,spider,1
4408,the,1
4409,disgust,1
4409,foe,1
4409,its,1
4409,legs,1
4409,looked,1
4409,nose,1
4409,turned,1
4409,ugly,1
4410,body,1
4410,covered,1
4410,long,1
4410,quite,1
4410,said,1
4410,tiger,1
4411,black,1
4411,coarse,1
4411,great,1
4411,hair,1
4411,mouth,1
4411,row,1
4411,sharp,1
4411,teeth,1
4412,body,1
4412,foot,1
4412,head,1
4412,joined,1
4412,long,1
4412,neck,1
4412,pudgy,1
4413,best,1
4413,gave,1
4413,hint,1
4413,lion,1
4413,slender,1
4413,this,1
4413,waist,1
4413,wasps,1
4413,way,1
4414,asleep,1
4414,attack,1
4414,creature,1
4414,easier,1
4414,fight,1
4414,knew,1
4415,awake,1
4415,directly,1
4415,gave,1
4415,great,1
4415,landed,1
4415,spring,1
4415,upon,1
4416,armed,1
4416,back,1
4416,blow,1
4416,heavy,1
4416,monsters,1
4416,one,1
4416,paw,1
4416,then,1
4417,body,1
4417,claws,1
4417,head,1
4417,jumping,1
4417,knocked,1
4417,sharp,1
4417,spiders,1
4418,knew,1
4418,legs,1
4418,long,1
4418,stopped,1
4418,watched,1
4418,wiggling,1
4419,dead,1
4419,quite,1
4421,back,1
4421,beasts,1
4421,forest,1
4421,lion,1
4421,opening,1
4421,the,1
4421,went,1
4422,proudly,1
4422,said,1
4422,waiting,1
4424,enemy,1
4424,fear,1
4424,longer,1
4424,need,1
4424,you,1
4426,beasts,1
4426,bowed,1
4426,king,1
4426,lion,1
4426,promised,1
4426,then,1
4427,back,1
4427,come,1
4427,dorothy,1
4427,rule,1
4427,safely,1
4427,soon,1
4428,kansas,1
4428,way,1
4433,country,1
4433,quadlings,1
4433,the,1
4436,forest,1
4436,four,1
4436,passed,1
4436,rest,1
4436,safety,1
4436,the,1
4436,travelers,1
4437,came,1
4437,covered,1
4437,gloom,1
4437,hill,1
4437,saw,1
4437,steep,1
4438,bottom,1
4438,great,1
4438,pieces,1
4438,rock,1
4438,top,1
4440,climb,1
4440,get,1
4440,hard,1
4440,must,1
4440,said,1
4440,scarecrow,1
4440,that,1
4440,will,1
4441,hill,1
4441,nevertheless,1
4443,followed,1
4443,led,1
4443,nearly,1
4443,others,1
4443,reached,1
4443,they,1
4443,way,1
4444,back,1
4444,cry,1
4444,first,1
4444,heard,1
4444,keep,1
4444,rock,1
4444,rough,1
4444,voice,1
4446,asked,1
4446,scarecrow,1
4446,who,1
4448,head,1
4448,rock,1
4448,said,1
4448,showed,1
4448,then,1
4448,this,1
4448,voice,1
4449,allow,1
4449,anyone,1
4449,belongs,1
4449,cross,1
4449,dont,1
4449,hill,1
4451,but,1
4451,cross,1
4451,going,1
4451,must,1
4451,said,1
4451,scarecrow,1
4451,were,1
4452,country,1
4452,quadlings,1
4454,behind,1
4454,but,1
4454,replied,1
4454,shall,1
4454,stepped,1
4454,voice,1
4455,ever,1
4455,man,1
4455,rock,1
4455,seen,1
4455,strangest,1
4455,travelers,1
4457,big,1
4457,flat,1
4457,head,1
4457,quite,1
4457,short,1
4457,stout,1
4458,arms,1
4458,but,1
4458,full,1
4458,neck,1
4458,supported,1
4458,thick,1
4458,top,1
4458,wrinkles,1
4459,fear,1
4459,helpless,1
4459,scarecrow,1
4459,seeing,1
4460,climbing,1
4460,creature,1
4460,hill,1
4460,prevent,1
4460,said,1
4461,hill,1
4461,must,1
4461,pass,1
4461,sorry,1
4461,whether,1
4461,wish,1
4462,boldly,1
4462,forward,1
4462,like,1
4462,walked,1
4464,forward,1
4464,head,1
4464,lightning,1
4464,mans,1
4464,neck,1
4464,quick,1
4464,shot,1
4465,flat,1
4465,head,1
4465,stretched,1
4465,struck,1
4465,top,1
4466,middle,1
4466,scarecrow,1
4466,sent,1
4466,tumbling,1
4467,almost,1
4467,back,1
4467,body,1
4467,came,1
4467,head,1
4467,hill,1
4467,quickly,1
4467,went,1
4468,easy,1
4468,harshly,1
4468,isnt,1
4468,laughed,1
4468,man,1
4468,said,1
4468,think,1
4470,boisterous,1
4470,came,1
4470,chorus,1
4470,dorothy,1
4470,laughter,1
4470,rocks,1
4471,armless,1
4471,behind,1
4471,hammerheads,1
4471,hillside,1
4471,hundreds,1
4471,one,1
4471,saw,1
4471,upon,1
4472,every,1
4472,rock,1
4474,angry,1
4474,became,1
4474,caused,1
4474,laughter,1
4474,lion,1
4474,quite,1
4474,scarecrows,1
4474,the,1
4475,dashed,1
4475,echoed,1
4475,giving,1
4475,like,1
4475,loud,1
4475,mishap,1
4475,roar,1
4475,thunder,1
4476,hill,1
4478,again,1
4478,great,1
4478,head,1
4478,lion,1
4478,rolling,1
4478,shot,1
4478,swiftly,1
4478,went,1
4479,ball,1
4479,cannon,1
4479,hill,1
4479,struck,1
4481,dorothy,1
4481,feet,1
4481,helped,1
4481,lion,1
4481,ran,1
4481,scarecrow,1
4482,bruised,1
4482,came,1
4482,feeling,1
4482,rather,1
4482,said,1
4482,sore,1
4483,can,1
4483,fight,1
4483,heads,1
4483,one,1
4483,people,1
4483,shooting,1
4483,useless,1
4483,withstand,1
4485,asked,1
